"organism_key","taxon","km100","km10","coord_system"
"NBNORG0000024876","Eunicella verrucosa","SV","70 80 81 90 91","OSGB"
"NBNORG0000024876","Eunicella verrucosa","SW","32 42 52 61 65 71 75 76 81 82 83 86 87 89 93 97 98","OSGB"
"NBNORG0000024876","Eunicella verrucosa","SX","03 04 08 09 14 15 23 24 25 33 34 35 37 42 44 45 46 53 54 55 63 64 73 83 84 94 95 96 97","OSGB"
"NBNORG0000024876","Eunicella verrucosa","SY","06 07 17 19 28 38 48 57 58 66 67 77 78 87 97","OSGB"
"NBNORG0000024876","Eunicella verrucosa","SZ","08 18 19","OSGB"
"NBNORG0000024876","Eunicella verrucosa","TQ","99","OSGB"
"NBNORG0000024876","Eunicella verrucosa","TV","79","OSGB"
"NBNORG0000024876","Eunicella verrucosa","V","89","OSNI"
"NBNORG0000024876","Eunicella verrucosa","Y","65 77 85 87 95 96 97 98","OSNI"
"NBNORG0000024877","Thyasira gouldi","HU","36 37","OSGB"
"NBNORG0000024877","Thyasira gouldi","SY","67 77","OSGB"
"NBNORG0000024881","Atrina fragilis","D","14 55 88","OSNI"
"NBNORG0000024881","Atrina fragilis","HU","19 23","OSGB"
"NBNORG0000024881","Atrina fragilis","HY","01 37 60","OSGB"
"NBNORG0000024881","Atrina fragilis","ND","39 55 58 59","OSGB"
"NBNORG0000024881","Atrina fragilis","NG","79 82","OSGB"
"NBNORG0000024881","Atrina fragilis","NK","66","OSGB"
"NBNORG0000024881","Atrina fragilis","NL","79","OSGB"
"NBNORG0000024881","Atrina fragilis","NM","25 55","OSGB"
"NBNORG0000024881","Atrina fragilis","NP","19","OSGB"
"NBNORG0000024881","Atrina fragilis","NR","30 70","OSGB"
"NBNORG0000024881","Atrina fragilis","NS","03 15","OSGB"
"NBNORG0000024881","Atrina fragilis","SC","82","OSGB"
"NBNORG0000024881","Atrina fragilis","SM","80","OSGB"
"NBNORG0000024881","Atrina fragilis","SN","10","OSGB"
"NBNORG0000024881","Atrina fragilis","SW","72","OSGB"
"NBNORG0000024881","Atrina fragilis","SX","45 73","OSGB"
"NBNORG0000024881","Atrina fragilis","SY","14","OSGB"
"NBNORG0000024882","Cetorhinus maximus","B","61","OSNI"
"NBNORG0000024882","Cetorhinus maximus","D","18 40","OSNI"
"NBNORG0000024882","Cetorhinus maximus","HU","36","OSGB"
"NBNORG0000024882","Cetorhinus maximus","J","66","OSNI"
"NBNORG0000024882","Cetorhinus maximus","NB","14","OSGB"
"NBNORG0000024882","Cetorhinus maximus","NC","16","OSGB"
"NBNORG0000024882","Cetorhinus maximus","NG","18","OSGB"
"NBNORG0000024882","Cetorhinus maximus","NM","19","OSGB"
"NBNORG0000024882","Cetorhinus maximus","NR","34 97","OSGB"
"NBNORG0000024882","Cetorhinus maximus","NS","05 23","OSGB"
"NBNORG0000024882","Cetorhinus maximus","NW","66 72","OSGB"
"NBNORG0000024882","Cetorhinus maximus","O","29","OSNI"
"NBNORG0000024882","Cetorhinus maximus","SB","35","OSGB"
"NBNORG0000024882","Cetorhinus maximus","SC","16 28","OSGB"
"NBNORG0000024882","Cetorhinus maximus","SH","51 67","OSGB"
"NBNORG0000024882","Cetorhinus maximus","SM","70 80","OSGB"
"NBNORG0000024882","Cetorhinus maximus","SS","14 24","OSGB"
"NBNORG0000024882","Cetorhinus maximus","SW","54 65 71 82 87 93","OSGB"
"NBNORG0000024882","Cetorhinus maximus","SX","13 24 33 34 45 73","OSGB"
"NBNORG0000024882","Cetorhinus maximus","W","64","OSNI"
"NBNORG0000024882","Cetorhinus maximus","Y","85 95","OSNI"
"NBNORG0000024884","Gobius gasteveni","SL","71 72","OSGB"
"NBNORG0000024884","Gobius gasteveni","SM","00","OSGB"
"NBNORG0000024884","Gobius gasteveni","SQ","12 18 75 84","OSGB"
"NBNORG0000024884","Gobius gasteveni","SR","17 18 78","OSGB"
"NBNORG0000024884","Gobius gasteveni","SV","12 54 66","OSGB"
"NBNORG0000024884","Gobius gasteveni","SW","07 39 93","OSGB"
"NBNORG0000024884","Gobius gasteveni","SX","12 23 35 54","OSGB"
"NBNORG0000024884","Gobius gasteveni","TR","57","OSGB"
"NBNORG0000024884","Gobius gasteveni","TV","33 55 74 82","OSGB"
"NBNORG0000024884","Gobius gasteveni","V","14 15","OSNI"
"NBNORG0000024884","Gobius gasteveni","X","05 32 85 86","OSNI"
"NBNORG0000024884","Gobius gasteveni","Y","21 22 24 32 92","OSNI"
"NBNORG0000024885","Hippocampus hippocampus","SU","60","OSGB"
"NBNORG0000024885","Hippocampus hippocampus","SX","45 96","OSGB"
"NBNORG0000024885","Hippocampus hippocampus","SZ","08 68 79 89","OSGB"
"NBNORG0000024885","Hippocampus hippocampus","TQ","30","OSGB"
"NBNORG0000029238","Acanthocardia aculeata","JV","99","OSGB"
"NBNORG0000029238","Acanthocardia aculeata","NB","13 84","OSGB"
"NBNORG0000029238","Acanthocardia aculeata","NG","88","OSGB"
"NBNORG0000029238","Acanthocardia aculeata","NP","19","OSGB"
"NBNORG0000029238","Acanthocardia aculeata","NX","40 63 73","OSGB"
"NBNORG0000029238","Acanthocardia aculeata","OL","94","OSGB"
"NBNORG0000029238","Acanthocardia aculeata","OV","17","OSGB"
"NBNORG0000029238","Acanthocardia aculeata","SC","94","OSGB"
"NBNORG0000029238","Acanthocardia aculeata","SG","34","OSGB"
"NBNORG0000029238","Acanthocardia aculeata","SH","53 58","OSGB"
"NBNORG0000029238","Acanthocardia aculeata","SS","39","OSGB"
"NBNORG0000029238","Acanthocardia aculeata","SV","91","OSGB"
"NBNORG0000029238","Acanthocardia aculeata","SX","45 54 73 95 96","OSGB"
"NBNORG0000029238","Acanthocardia aculeata","SY","78","OSGB"
"NBNORG0000029238","Acanthocardia aculeata","T","49","OSNI"
"NBNORG0000029238","Acanthocardia aculeata","TA","09","OSGB"
"NBNORG0000029238","Acanthocardia aculeata","TQ","30","OSGB"
"NBNORG0000029238","Acanthocardia aculeata","TV","39","OSGB"
"NBNORG0000029251","Achaeus cranchii","D","86","OSNI"
"NBNORG0000029251","Achaeus cranchii","L","54 71 74","OSNI"
"NBNORG0000029251","Achaeus cranchii","NS","01","OSGB"
"NBNORG0000029251","Achaeus cranchii","O","85","OSNI"
"NBNORG0000029251","Achaeus cranchii","SB","80","OSGB"
"NBNORG0000029251","Achaeus cranchii","SC","16 17","OSGB"
"NBNORG0000029251","Achaeus cranchii","SR","94","OSGB"
"NBNORG0000029251","Achaeus cranchii","SS","14 19 24","OSGB"
"NBNORG0000029251","Achaeus cranchii","SV","91","OSGB"
"NBNORG0000029251","Achaeus cranchii","SW","73 83","OSGB"
"NBNORG0000029251","Achaeus cranchii","SX","43 47 63","OSGB"
"NBNORG0000029251","Achaeus cranchii","SY","56 67 87","OSGB"
"NBNORG0000029251","Achaeus cranchii","TR","27 28 85","OSGB"
"NBNORG0000029251","Achaeus cranchii","TV","79 89","OSGB"
"NBNORG0000029268","Actinauge richardi","D","75","OSNI"
"NBNORG0000029268","Actinauge richardi","HX","15 27","OSGB"
"NBNORG0000029268","Actinauge richardi","HZ","99","OSGB"
"NBNORG0000029268","Actinauge richardi","JR","18 90","OSGB"
"NBNORG0000029268","Actinauge richardi","JV","99","OSGB"
"NBNORG0000029268","Actinauge richardi","","87","OSGB"
"NBNORG0000029268","Actinauge richardi","NB","84","OSGB"
"NBNORG0000029268","Actinauge richardi","NE","18 30 79","OSGB"
"NBNORG0000029268","Actinauge richardi","NF","04 08","OSGB"
"NBNORG0000029268","Actinauge richardi","NL","06 64 75","OSGB"
"NBNORG0000029268","Actinauge richardi","NM","48","OSGB"
"NBNORG0000029268","Actinauge richardi","NO","85","OSGB"
"NBNORG0000029268","Actinauge richardi","NP","19","OSGB"
"NBNORG0000029268","Actinauge richardi","NQ","07 47","OSGB"
"NBNORG0000029268","Actinauge richardi","NR","90","OSGB"
"NBNORG0000029268","Actinauge richardi","OM","17","OSGB"
"NBNORG0000029268","Actinauge richardi","OQ","07","OSGB"
"NBNORG0000029268","Actinauge richardi","SL","71 72","OSGB"
"NBNORG0000029268","Actinauge richardi","SM","00","OSGB"
"NBNORG0000029268","Actinauge richardi","SQ","12 18 75 84","OSGB"
"NBNORG0000029268","Actinauge richardi","SR","17 18 78","OSGB"
"NBNORG0000029268","Actinauge richardi","SV","12 54 66","OSGB"
"NBNORG0000029268","Actinauge richardi","SW","07 39 93","OSGB"
"NBNORG0000029268","Actinauge richardi","SX","12 23 35","OSGB"
"NBNORG0000029268","Actinauge richardi","V","14 15","OSNI"
"NBNORG0000029268","Actinauge richardi","X","05 32 85 86","OSNI"
"NBNORG0000029268","Actinauge richardi","Y","21 22 24 32 92","OSNI"
"NBNORG0000029270","Actinia equina","B","83","OSNI"
"NBNORG0000029270","Actinia equina","C","13 14 23 24 35 45 83 84 94 99","OSNI"
"NBNORG0000029270","Actinia equina","D","04 05 08 09 14 15 18 21 22 23 24 28 29 30 31 32 40 41 45 46 56 57 58 59 67 68 79 82 86 87 88 99","OSNI"
"NBNORG0000029270","Actinia equina","F","60 63 94","OSNI"
"NBNORG0000029270","Actinia equina","G","14 23 33 53 54 64 67 69 75 76 77 87","OSNI"
"NBNORG0000029270","Actinia equina","HP","50 61","OSGB"
"NBNORG0000029270","Actinia equina","HT","93 94","OSGB"
"NBNORG0000029270","Actinia equina","HU","15 16 24 30 31 32 33 34 36 37 42 44 45 46 47 48 50 54 57 59","OSGB"
"NBNORG0000029270","Actinia equina","HW","63 83","OSGB"
"NBNORG0000029270","Actinia equina","HY","20 21 22 30 31 32 33 40 41 42 43 45 50 51 55 62 63 64 73 74","OSGB"
"NBNORG0000029270","Actinia equina","HZ","16 26 27","OSGB"
"NBNORG0000029270","Actinia equina","J","11 20 21 31 32 38 43 48 49 53 54 55 56 58 64 65 66 67 98 99","OSNI"
"NBNORG0000029270","Actinia equina","L","54 55 64 72 74 76 77 82 92","OSNI"
"NBNORG0000029270","Actinia equina","M","11 21 22 32","OSNI"
"NBNORG0000029270","Actinia equina","","00 10 91 92","OSGB"
"NBNORG0000029270","Actinia equina","NB","01 02 03 10 12 13 14 20 23 32 34 35 42 43 45 53 54 56 90 91","OSGB"
"NBNORG0000029270","Actinia equina","NC","01 02 03 13 14 15 23 24 25 35 36 37 45 46 86 90 91","OSGB"
"NBNORG0000029270","Actinia equina","ND","01 07 35 36 37 47 49","OSGB"
"NBNORG0000029270","Actinia equina","NF","09 19 30 60 66 70 71 72 73 74 75 77 82 84 85 86 87 96 97 98 99","OSGB"
"NBNORG0000029270","Actinia equina","NG","08 19 20 23 24 29 33 36 47 49 54 63 71 73 76 77 82 83 85 87 88 89 99","OSGB"
"NBNORG0000029270","Actinia equina","NH","08 19 75 76 86 98","OSGB"
"NBNORG0000029270","Actinia equina","NJ","16 17 46 56 76 86 96","OSGB"
"NBNORG0000029270","Actinia equina","NK","13 14","OSGB"
"NBNORG0000029270","Actinia equina","NL","58 69","OSGB"
"NBNORG0000029270","Actinia equina","NM","19 24 25 31 32 34 35 42 43 44 45 46 47 48 52 53 55 56 57 61 62 64 65 66 67 68 70 71 72 73 75 76 77 81 82 83 84 94 95","OSGB"
"NBNORG0000029270","Actinia equina","NN","00 05 10 11 20","OSGB"
"NBNORG0000029270","Actinia equina","NO","53 60 87 88","OSGB"
"NBNORG0000029270","Actinia equina","NQ","00 30 31 41 51 62","OSGB"
"NBNORG0000029270","Actinia equina","NR","00 10 15 20 24 25 26 27 30 31 34 37 44 45 46 47 56 57 58 59 60 62 67 68 69 71 72 75 76 77 78 79 82 83 84 86 87 95 96 97 98 99","OSGB"
"NBNORG0000029270","Actinia equina","NS","02 03 05 06 07 08 09 10 14 15 16 18 19 21 27 28 29 37","OSGB"
"NBNORG0000029270","Actinia equina","NT","17 27 58 67 68 69 76 77 86 87 95 96 97","OSGB"
"NBNORG0000029270","Actinia equina","NU","04 05 13 14 20 21 22 23","OSGB"
"NBNORG0000029270","Actinia equina","NV","39 99","OSGB"
"NBNORG0000029270","Actinia equina","NW","09 29 39 43 47 48 49 53 55 56 60 61 63 64 65 66 70 71 72 73 97","OSGB"
"NBNORG0000029270","Actinia equina","NX","07 13 14 24 25 33 34 43 44 55 64 74 84 85 91 92 93","OSGB"
"NBNORG0000029270","Actinia equina","NY","00 03 04","OSGB"
"NBNORG0000029270","Actinia equina","NZ","36 37 38 39 43 44 45 46 52 53 62 71 72 81 90 91","OSGB"
"NBNORG0000029270","Actinia equina","O","18 21 22 25","OSNI"
"NBNORG0000029270","Actinia equina","Q","40 52 62 71 74 83 86 95 96 97","OSNI"
"NBNORG0000029270","Actinia equina","R","07 08 09","OSNI"
"NBNORG0000029270","Actinia equina","SB","21 24 27 36 37 47 48 58 59 68 69 79","OSGB"
"NBNORG0000029270","Actinia equina","SC","16 26 28 49 80 90","OSGB"
"NBNORG0000029270","Actinia equina","SD","08 09 17 26 27 46","OSGB"
"NBNORG0000029270","Actinia equina","SG","10 23 26 27 28","OSGB"
"NBNORG0000029270","Actinia equina","SH","12 13 22 23 24 27 28 29 32 33 34 35 36 37 39 43 45 46 48 49 50 51 52 53 56 57 58 61 68 78 88 97","OSGB"
"NBNORG0000029270","Actinia equina","SJ","18 29","OSGB"
"NBNORG0000029270","Actinia equina","SL","15 65","OSGB"
"NBNORG0000029270","Actinia equina","SM","06 50 70 71 72 80 81 82 83 84 90 94","OSGB"
"NBNORG0000029270","Actinia equina","SN","00 03 04 10 14 15 20 25 30 35 36 40 46 56 57 58 68","OSGB"
"NBNORG0000029270","Actinia equina","SR","89 90 99","OSGB"
"NBNORG0000029270","Actinia equina","SS","09 10 11 14 19 21 22 32 38 42 43 44 48 49 54 58 64 68 74 75 84 87 96","OSGB"
"NBNORG0000029270","Actinia equina","ST","06","OSGB"
"NBNORG0000029270","Actinia equina","SV","80 81 90 91","OSGB"
"NBNORG0000029270","Actinia equina","SW","32 33 42 44 52 53 54 61 62 64 71 72 75 82 83 84 86 87 93 94 97 98","OSGB"
"NBNORG0000029270","Actinia equina","SX","04 08 09 15 25 33 35 44 45 46 54 63 64 73 74 83 84 85 86 94 95 96 97 98","OSGB"
"NBNORG0000029270","Actinia equina","SY","07 08 18 28 39 48 49 66 67 78 87 97","OSGB"
"NBNORG0000029270","Actinia equina","SZ","07 08 38 39 49 59 65 66 68 88 89 99","OSGB"
"NBNORG0000029270","Actinia equina","T","10 11 24 28","OSNI"
"NBNORG0000029270","Actinia equina","TA","08 09 17 18 26 27","OSGB"
"NBNORG0000029270","Actinia equina","TG","04 06 14 23 24","OSGB"
"NBNORG0000029270","Actinia equina","TM","23 41","OSGB"
"NBNORG0000029270","Actinia equina","TQ","20 30 80","OSGB"
"NBNORG0000029270","Actinia equina","TR","22 23 26 33 34 36 37 46","OSGB"
"NBNORG0000029270","Actinia equina","TV","19 49 59 69","OSGB"
"NBNORG0000029270","Actinia equina","V","36 37 47 54 55 65 66 74 75 83 84 92 93","OSNI"
"NBNORG0000029270","Actinia equina","W","02 33 75 96","OSNI"
"NBNORG0000029270","Actinia equina","X","29 39 79","OSNI"
"NBNORG0000029270","Actinia equina","Y","75 85 86 87 95 96 97 98","OSNI"
"NBNORG0000029271","Actinia fragacea","B","83","OSNI"
"NBNORG0000029271","Actinia fragacea","G","33 54","OSNI"
"NBNORG0000029271","Actinia fragacea","HP","60","OSGB"
"NBNORG0000029271","Actinia fragacea","HY","20 64","OSGB"
"NBNORG0000029271","Actinia fragacea","J","54 55","OSNI"
"NBNORG0000029271","Actinia fragacea","NB","32 53","OSGB"
"NBNORG0000029271","Actinia fragacea","ND","36","OSGB"
"NBNORG0000029271","Actinia fragacea","NG","20 24 29 33 72 80","OSGB"
"NBNORG0000029271","Actinia fragacea","NJ","86","OSGB"
"NBNORG0000029271","Actinia fragacea","NM","23 46 49 57 67","OSGB"
"NBNORG0000029271","Actinia fragacea","NR","97","OSGB"
"NBNORG0000029271","Actinia fragacea","NS","07","OSGB"
"NBNORG0000029271","Actinia fragacea","NT","17","OSGB"
"NBNORG0000029271","Actinia fragacea","NU","13 14","OSGB"
"NBNORG0000029271","Actinia fragacea","NW","60 70","OSGB"
"NBNORG0000029271","Actinia fragacea","NX","13 64","OSGB"
"NBNORG0000029271","Actinia fragacea","NZ","37 90","OSGB"
"NBNORG0000029271","Actinia fragacea","Q","62","OSNI"
"NBNORG0000029271","Actinia fragacea","R","09","OSNI"
"NBNORG0000029271","Actinia fragacea","SC","26","OSGB"
"NBNORG0000029271","Actinia fragacea","SH","39 45 57 58 68 78","OSGB"
"NBNORG0000029271","Actinia fragacea","SM","70 72 80 81 90","OSGB"
"NBNORG0000029271","Actinia fragacea","SN","46","OSGB"
"NBNORG0000029271","Actinia fragacea","SS","10 11 14 21 22 32 42 43 44 54 74 75","OSGB"
"NBNORG0000029271","Actinia fragacea","SV","81 91","OSGB"
"NBNORG0000029271","Actinia fragacea","SW","32 42 52 61 62 71 72 75 82 83 86 87 93 94 97 98","OSGB"
"NBNORG0000029271","Actinia fragacea","SX","04 08 09 15 25 35 44 45 54 63 64 73 83 84 85 86 95 96 97","OSGB"
"NBNORG0000029271","Actinia fragacea","SY","07 08 18 28 39 49 66 67 78 87 88 97","OSGB"
"NBNORG0000029271","Actinia fragacea","SZ","07 08 38 49 59 68 79","OSGB"
"NBNORG0000029271","Actinia fragacea","TA","84","OSGB"
"NBNORG0000029271","Actinia fragacea","TG","14","OSGB"
"NBNORG0000029271","Actinia fragacea","TQ","20 30","OSGB"
"NBNORG0000029271","Actinia fragacea","TR","23 33 34 37","OSGB"
"NBNORG0000029271","Actinia fragacea","TV","19 49 59 69","OSGB"
"NBNORG0000029271","Actinia fragacea","V","84","OSNI"
"NBNORG0000029271","Actinia fragacea","Y","85 87 95 96","OSNI"
"NBNORG0000029275","Actinothoe sphyrodeta","C","02 03 04 05 06 12 13 14 15 16 22 23 24 25 26 32 33 34 35 36 37 42 43 44 45 46 47 53 54 55 56 57 63 64 65 72 73 74 75 82 83 84 85 88 89 92 93 94 95 96 97 98 99","OSNI"
"NBNORG0000029275","Actinothoe sphyrodeta","D","03 04 05 06 07 08 09 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 38 39 40 41 42 43 44 45 46 50 51 52 53 54 55 56 64 65 66","OSNI"
"NBNORG0000029275","Actinothoe sphyrodeta","B","50 51 52 60 61 62 70 71 72 73 74 75 82 83 84 85 92 93 94 95","OSNI"
"NBNORG0000029275","Actinothoe sphyrodeta","HP","40 41 42 50 51 52 60 61 62","OSGB"
"NBNORG0000029275","Actinothoe sphyrodeta","HU","22 23 24 32 33 34 42 43 44 52 53 54","OSGB"
"NBNORG0000029275","Actinothoe sphyrodeta","F","40 41 42 43 50 51 52 53 60 61 62 63 64 65 73 74 75 83 84 85 93 94 95","OSNI"
"NBNORG0000029275","Actinothoe sphyrodeta","G","03 04 05 12 13 14 15 22 23 24 25 32 33 34 36 37 38 43 44 45 46 47 48 53 54 55 56 57 58 59 63 64 65 66 67 68 69 74 75 76 77 78 79 84 85 86 87 88 95 96 97 98","OSNI"
"NBNORG0000029275","Actinothoe sphyrodeta","NB","00 01 02 03 04 05 10 11 12 13 14 15 22 23 24 25 45 46 47 55 56 57 65 66 67 80 81 90 91","OSGB"
"NBNORG0000029275","Actinothoe sphyrodeta","NC","00 01 03 04 05 06 10 11 13 14 15 16 23 24 25 26 34 35 36 37 45 46 47 55 56 57 65 66 67 75 76 77 85 86 87 95 96 97","OSGB"
"NBNORG0000029275","Actinothoe sphyrodeta","ND","06 07 08 09 16 17 18 19 26 27 28 29 36 37 38 39 46 47 48 56 57 58","OSGB"
"NBNORG0000029275","Actinothoe sphyrodeta","NF","08 09 18 19 28 29 50 51 52 57 58 59 60 61 62 63 67 68 69 70 71 72 73 77 78 79 80 81 82 83 85 86 87 88 89 95 96 97 98 99","OSGB"
"NBNORG0000029275","Actinothoe sphyrodeta","NG","00 03 04 05 06 07 08 09 10 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 36 37 38 40 41 42 43 46 47 48 50 51 52 56 57 58 60 61 62 63 66 67 68 71 72 73 74 76 77 78 80 81 82 83 84 86 87 88 89 90 91 92 93 94 99","OSGB"
"NBNORG0000029275","Actinothoe sphyrodeta","NH","00 01 09 19","OSGB"
"NBNORG0000029275","Actinothoe sphyrodeta","NL","46 47 48 49 56 57 58 59 66 67 68 69 78 79 93 94 95","OSGB"
"NBNORG0000029275","Actinothoe sphyrodeta","NM","03 04 05 06 08 09 13 14 15 16 17 18 19 21 22 23 24 25 26 27 28 29 31 32 33 34 35 36 37 38 39 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 92 93 94 96 97 98 99","OSGB"
"NBNORG0000029275","Actinothoe sphyrodeta","NN","00 01 06 07 08 09 10 11 16 17 18 20 21 30","OSGB"
"NBNORG0000029275","Actinothoe sphyrodeta","NQ","00 01 02 10 11 12 20 21 22 30 31 32 40 41 42 43 50 51 52 53 60 61 62 63 70 71 72 73 80 81 90 91","OSGB"
"NBNORG0000029275","Actinothoe sphyrodeta","NR","00 01 04 05 06 10 11 12 13 14 15 16 17 20 21 22 23 24 25 26 27 28 30 31 32 33 34 35 36 37 38 40 41 42 43 44 45 46 47 48 50 54 55 56 57 58 60 61 66 67 68 69 70 71 76 77 78 79 80 81 86 87 88 89 96 97 98 99","OSGB"
"NBNORG0000029275","Actinothoe sphyrodeta","NS","04 05 06 07 08 09 14 15 16 17 18 19 24 25 26 27 28 29 38 39","OSGB"
"NBNORG0000029275","Actinothoe sphyrodeta","NT","85 86 87 95 96 97","OSGB"
"NBNORG0000029275","Actinothoe sphyrodeta","NU","05 06 07 12 13 14 22 23 24 32 33 34","OSGB"
"NBNORG0000029275","Actinothoe sphyrodeta","NV","09 19 29 39 49 59 69 79 88 89 98 99","OSGB"
"NBNORG0000029275","Actinothoe sphyrodeta","NW","08 09 18 19 28 29 38 39 44 45 46 47 48 49 50 51 52 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 89","OSGB"
"NBNORG0000029275","Actinothoe sphyrodeta","NX","00 01 02 03 04 10 11 12 13 14 20 21 22 23 24 30 31 32 33 34 40 41 50 51 53 54 55 63 64 65 73 74 75","OSGB"
"NBNORG0000029275","Actinothoe sphyrodeta","O","11 12 13 21 22 23 31 32 33","OSNI"
"NBNORG0000029275","Actinothoe sphyrodeta","Q","10 20 21 30 31 40 41 50 51 52 53 54 61 62 63 64 71 72 73 74 75 76 77 79 83 84 85 86 87 88 89 93 94 95 96 97 98 99","OSNI"
"NBNORG0000029275","Actinothoe sphyrodeta","R","05 06 07 08 09 16 17 18 19","OSNI"
"NBNORG0000029275","Actinothoe sphyrodeta","S","50 60 70 80 81 90 91","OSNI"
"NBNORG0000029275","Actinothoe sphyrodeta","SB","35 36 37 38 45 46 47 48 55 56 57 58 59 68 69 78 79 88 89 96 97 98","OSGB"
"NBNORG0000029275","Actinothoe sphyrodeta","SC","05 06 07 08 09 10 15 16 17 18 19 20 24 25 26 27 28 29 30 34 35 36 37 38 39 40 44 45 46 47 48 49 50 54 55 56 57 58 59 60 64 65 66","OSGB"
"NBNORG0000029275","Actinothoe sphyrodeta","SD","13 14 15 23 24 25 33 34 35","OSGB"
"NBNORG0000029275","Actinothoe sphyrodeta","SG","17 18 19 27 28 29 37 38 39 91 92 93","OSGB"
"NBNORG0000029275","Actinothoe sphyrodeta","SH","01 02 03 04 11 12 13 14 15 16 17 18 19 21 22 23 24 25 26 27 28 29 31 32 33 34 35 36 37 38 39 41 42 43 44 45 46 47 48 49 56 57 58 59 66 67 68 69 76 77 78 79","OSGB"
"NBNORG0000029275","Actinothoe sphyrodeta","SL","02 03 04 05 12 13 14 15 44 45 46 54 55 56 57 64 65 66 67 74 75 76 77 84 85 86 87 94 95 96 97","OSGB"
